0.021407	0.349919	-0.517487	0.335210	-0.845829	0.277866	-1.302211	0.200808	-2.074975	0.062487	-2.166030	0.045788
0.056985	0.345328	-0.488241	0.334866	-0.816080	0.279834	-1.269548	0.204878	-2.036482	0.066607	-2.124221	0.049017
0.092563	0.340802	-0.458995	0.334614	-0.786332	0.281567	-1.236884	0.208762	-1.997990	0.070938	-2.082412	0.052493
0.128141	0.336220	-0.429749	0.334456	-0.756583	0.283046	-1.204221	0.212408	-1.959497	0.075357	-2.040603	0.056247
0.163719	0.331384	-0.400503	0.334378	-0.726834	0.284296	-1.171558	0.215800	-1.921005	0.079719	-1.998794	0.060262
0.199296	0.326124	-0.371256	0.334347	-0.697085	0.285386	-1.138894	0.218993	-1.882513	0.083905	-1.956985	0.064438
0.234874	0.320405	-0.342010	0.334328	-0.667337	0.286424	-1.106231	0.222100	-1.844020	0.087885	-1.915176	0.068649
0.270452	0.314323	-0.312764	0.334286	-0.637588	0.287535	-1.073568	0.225249	-1.805528	0.091756	-1.873367	0.072856
0.306030	0.308026	-0.283518	0.334195	-0.607839	0.288825	-1.040905	0.228522	-1.767035	0.095699	-1.831558	0.077143
0.341608	0.301630	-0.254271	0.334021	-0.578090	0.290345	-1.008241	0.231909	-1.728543	0.099884	-1.789749	0.081653
0.377186	0.295209	-0.225025	0.333734	-0.548342	0.292069	-0.975578	0.235322	-1.690050	0.104398	-1.747940	0.086507
0.412764	0.288834	-0.195779	0.333297	-0.518593	0.293910	-0.942915	0.238636	-1.651558	0.109247	-1.706131	0.091806
0.448342	0.282606	-0.166533	0.332681	-0.488844	0.295746	-0.910251	0.241765	-1.613065	0.114405	-1.664322	0.097651
0.483920	0.276631	-0.137286	0.331878	-0.459095	0.297471	-0.877588	0.244705	-1.574573	0.119833	-1.622513	0.104075
0.519497	0.270970	-0.108040	0.330906	-0.429347	0.299026	-0.844925	0.247524	-1.536080	0.125452	-1.580704	0.110944
0.555075	0.265627	-0.078794	0.329817	-0.399598	0.300421	-0.812261	0.250321	-1.497588	0.131128	-1.538894	0.117958
0.590653	0.260541	-0.049548	0.328680	-0.369849	0.301714	-0.779598	0.253150	-1.459095	0.136684	-1.497085	0.124798
0.626231	0.255607	-0.020302	0.327564	-0.340101	0.302989	-0.746935	0.255993	-1.420603	0.141973	-1.455276	0.131332
0.661809	0.250708	0.008945	0.326506	-0.310352	0.304314	-0.714271	0.258781	-1.382111	0.146965	-1.413467	0.137703
0.697387	0.245773	0.038191	0.325501	-0.280603	0.305720	-0.681608	0.261458	-1.343618	0.151785	-1.371658	0.144219
0.732965	0.240818	0.067437	0.324501	-0.250854	0.307195	-0.648945	0.264041	-1.305126	0.156680	-1.329849	0.151089
0.768543	0.235917	0.096683	0.323427	-0.221106	0.308699	-0.616281	0.266627	-1.266633	0.161874	-1.288040	0.158235
0.804121	0.231079	0.125930	0.322202	-0.191357	0.310192	-0.583618	0.269352	-1.228141	0.167429	-1.246231	0.165388
